gene,peco,y_true,y_pred,y_prob,gene_y,trait
112,3,0,0,0.01974381,LOC_Os11g05970,greenhouse study
4563,3,0,0,0.01881136,LOC_Os02g42220,greenhouse study
2103,3,0,0,0.016863672,LOC_Os06g32020,greenhouse study
8679,3,0,0,0.015533553,LOC_Os08g37040,greenhouse study
4398,3,0,0,0.014432651,LOC_Os06g02120,greenhouse study
275,3,0,0,0.013619734,LOC_Os10g01540,greenhouse study
6855,3,0,0,0.013528571,LOC_Os04g16874,greenhouse study
4907,3,0,0,0.01331888,LOC_Os07g08710,greenhouse study
1449,3,0,0,0.011913013,LOC_Os11g43950,greenhouse study
4688,3,0,0,0.011779241,LOC_Os03g09140,greenhouse study
7952,3,0,0,0.011607226,LOC_Os03g58010,greenhouse study
9763,3,0,0,0.010984477,LOC_Os12g12300,greenhouse study
8255,3,0,0,0.009869971,LOC_Os01g64540,greenhouse study
7229,3,0,0,0.009591054,LOC_Os03g16440,greenhouse study
4862,3,0,0,0.009394077,LOC_Os07g06950,greenhouse study
11488,3,0,0,0.008348401,LOC_Os06g44260,greenhouse study
125,3,0,0,0.008089471,LOC_Os02g09840,greenhouse study
9750,3,0,0,0.007946771,LOC_Os02g54160,greenhouse study
3900,3,0,0,0.007944764,LOC_Os01g52250,greenhouse study
7125,3,0,0,0.007105452,LOC_Os02g50820,greenhouse study
8638,3,0,0,0.007083954,LOC_Os11g14230,greenhouse study
11993,3,0,0,0.006741374,LOC_Os05g11210,greenhouse study
7535,3,0,0,0.006728806,LOC_Os11g04240,greenhouse study
3453,3,0,0,0.006681765,LOC_Os12g21789,greenhouse study
7655,3,0,0,0.006440445,LOC_Os01g16450,greenhouse study
6845,3,0,0,0.006417425,LOC_Os09g28660,greenhouse study
3852,3,0,0,0.006367079,LOC_Os09g32210,greenhouse study
4864,3,0,0,0.005916271,LOC_Os01g10130,greenhouse study
1935,3,0,0,0.005772296,LOC_Os06g07820,greenhouse study
5549,3,0,0,0.005318205,LOC_Os04g32650,greenhouse study
11225,3,0,0,0.005276226,LOC_Os05g43440,greenhouse study
223,3,0,0,0.004988912,LOC_Os07g49320,greenhouse study
9588,3,0,0,0.004874319,LOC_Os08g32650,greenhouse study
5373,3,0,0,0.004845313,LOC_Os01g25740,greenhouse study
9405,3,0,0,0.004773451,LOC_Os12g13550,greenhouse study
7181,3,0,0,0.004582966,LOC_Os02g37654,greenhouse study
7873,3,0,0,0.004256114,LOC_Os11g37420,greenhouse study
9128,3,0,0,0.004020202,LOC_Os02g10200,greenhouse study
9429,3,0,0,0.00373693,LOC_Os03g03350,greenhouse study
3056,3,0,0,0.003734673,LOC_Os06g44200,greenhouse study
496,3,0,0,0.003717182,LOC_Os03g44660,greenhouse study
9962,3,0,0,0.003387761,LOC_Os01g57952,greenhouse study
11834,3,0,0,0.003088185,LOC_Os04g40950,greenhouse study
9949,3,0,0,0.00306648,LOC_Os12g03040,greenhouse study
7714,3,0,0,0.00275255,LOC_Os01g08540,greenhouse study
4059,3,0,0,0.002733963,LOC_Os11g01340,greenhouse study
6203,3,0,0,0.002514488,LOC_Os10g33170,greenhouse study
6854,3,0,0,0.002479513,LOC_Os04g58830,greenhouse study
4269,3,0,0,0.001945124,LOC_Os04g14220,greenhouse study
2953,3,0,0,0.00193925,LOC_Os01g16100,greenhouse study
2591,3,0,0,0.001836902,LOC_Os01g14860,greenhouse study
3853,3,0,0,0.001720285,LOC_Os08g10590,greenhouse study
9360,3,0,0,0.001635503,LOC_Os08g21700,greenhouse study
10730,3,0,0,0.001595715,LOC_Os06g04650,greenhouse study
9595,3,0,0,0.001429043,LOC_Os01g43870,greenhouse study
10363,3,0,0,0.001088285,LOC_Os01g49330,greenhouse study
812,3,0,0,0.001032508,LOC_Os06g23560,greenhouse study
7105,3,0,0,0.000849265,LOC_Os09g28880,greenhouse study
6607,3,0,0,0.000809767,LOC_Os03g31594,greenhouse study
570,3,0,0,0.000739969,LOC_Os02g54510,greenhouse study
7524,3,0,0,0.000734255,LOC_Os04g31000,greenhouse study
5964,3,0,0,0.000707722,LOC_Os01g19220,greenhouse study
193,3,0,0,0.000703406,LOC_Os06g11330,greenhouse study
4060,3,0,0,0.000588302,LOC_Os02g29190,greenhouse study
9864,3,0,0,0.000418001,LOC_Os01g04630,greenhouse study
1321,3,0,0,0.000366272,LOC_Os01g12640,greenhouse study
996,3,0,0,0.000116037,LOC_Os04g37460,greenhouse study
12127,3,0,0,5.94E-05,LOC_Os02g02900,greenhouse study
1,2,1,1,1,LOC_Os03g38000,Pseudomonas avenae exposure
5102,2,1,1,1,LOC_Os09g35800,Pseudomonas avenae exposure
10561,2,1,1,0.980931,LOC_Os01g67980,Pseudomonas avenae exposure
1490,2,1,1,0.9601499,LOC_Os06g51084,Pseudomonas avenae exposure
7654,2,1,1,0.9412224,LOC_Os02g52550,Pseudomonas avenae exposure
2879,2,0,1,0.92295074,LOC_Os05g25400,Pseudomonas avenae exposure
6617,2,0,1,0.9219248,LOC_Os04g46310,Pseudomonas avenae exposure
6269,2,1,1,0.8892832,LOC_Os01g60020,Pseudomonas avenae exposure
997,2,0,1,0.86585414,LOC_Os06g31070,Pseudomonas avenae exposure
10011,2,0,1,0.8541765,LOC_Os07g03240,Pseudomonas avenae exposure
3503,2,0,1,0.83501405,LOC_Os06g13660,Pseudomonas avenae exposure
10619,2,0,1,0.7722429,LOC_Os06g48620,Pseudomonas avenae exposure
6668,2,0,1,0.7502972,LOC_Os10g35940,Pseudomonas avenae exposure
8407,2,0,1,0.722155,LOC_Os01g41630,Pseudomonas avenae exposure
2801,2,1,1,0.7200425,LOC_Os01g24750,Pseudomonas avenae exposure
6915,2,0,1,0.67993844,LOC_Os02g10810,Pseudomonas avenae exposure
4760,2,1,1,0.6695383,LOC_Os01g09220,Pseudomonas avenae exposure
8319,2,0,1,0.6577436,LOC_Os04g51440,Pseudomonas avenae exposure
4390,2,1,1,0.65348095,LOC_Os07g42260,Pseudomonas avenae exposure
5836,2,0,1,0.62012327,LOC_Os01g61180,Pseudomonas avenae exposure
1632,2,0,1,0.6024076,LOC_Os06g01840,Pseudomonas avenae exposure
4941,2,0,1,0.59964955,LOC_Os12g31380,Pseudomonas avenae exposure
4917,2,1,1,0.5952622,LOC_Os09g32690,Pseudomonas avenae exposure
4690,2,0,1,0.58285123,LOC_Os06g40170,Pseudomonas avenae exposure
8098,2,0,1,0.51437646,LOC_Os03g49770,Pseudomonas avenae exposure
6796,2,1,1,0.50873584,LOC_Os01g40070,Pseudomonas avenae exposure
9117,2,0,0,0.4981813,LOC_Os05g11770,Pseudomonas avenae exposure
6816,2,1,0,0.4957455,LOC_Os02g36340,Pseudomonas avenae exposure
94,2,0,0,0.47839126,LOC_Os01g03144,Pseudomonas avenae exposure
12064,2,0,0,0.4733024,LOC_Os01g16260,Pseudomonas avenae exposure
961,2,0,0,0.45287085,LOC_Os03g58110,Pseudomonas avenae exposure
2262,2,0,0,0.4349081,LOC_Os04g58390,Pseudomonas avenae exposure
475,2,0,0,0.41544336,LOC_Os12g44110,Pseudomonas avenae exposure
6236,2,0,0,0.41531497,LOC_Os06g30320,Pseudomonas avenae exposure
3461,2,0,0,0.4072922,LOC_Os02g08364,Pseudomonas avenae exposure
3296,2,0,0,0.39749354,LOC_Os05g31620,Pseudomonas avenae exposure
1520,2,0,0,0.39448047,LOC_Os04g34540,Pseudomonas avenae exposure
3050,2,0,0,0.3645723,LOC_Os03g53770,Pseudomonas avenae exposure
7403,2,1,0,0.35162756,LOC_Os02g22780,Pseudomonas avenae exposure
9674,2,0,0,0.3515578,LOC_Os05g06660,Pseudomonas avenae exposure
2121,2,0,0,0.35052776,LOC_Os03g07140,Pseudomonas avenae exposure
2158,2,0,0,0.33072433,LOC_Os10g36160,Pseudomonas avenae exposure
3885,2,0,0,0.3181261,LOC_Os04g49420,Pseudomonas avenae exposure
1950,2,0,0,0.3127377,LOC_Os01g07560,Pseudomonas avenae exposure
3932,2,0,0,0.3094578,LOC_Os01g50030,Pseudomonas avenae exposure
5722,2,0,0,0.3075736,LOC_Os03g60130,Pseudomonas avenae exposure
3889,2,0,0,0.30207253,LOC_Os11g10780,Pseudomonas avenae exposure
2259,2,0,0,0.29788595,LOC_Os05g10940,Pseudomonas avenae exposure
7332,2,0,0,0.29396966,LOC_Os07g07000,Pseudomonas avenae exposure
10724,2,0,0,0.29061955,LOC_Os02g44910,Pseudomonas avenae exposure
9281,2,0,0,0.2820465,LOC_Os05g03865,Pseudomonas avenae exposure
10782,2,0,0,0.27830756,LOC_Os07g30670,Pseudomonas avenae exposure
11719,2,0,0,0.24285421,LOC_Os05g01760,Pseudomonas avenae exposure
11671,2,0,0,0.23529813,LOC_Os04g49260,Pseudomonas avenae exposure
5239,2,0,0,0.23045611,LOC_Os10g04730,Pseudomonas avenae exposure
11823,2,0,0,0.20872164,LOC_Os04g50120,Pseudomonas avenae exposure
9543,2,0,0,0.20090485,LOC_Os01g71420,Pseudomonas avenae exposure
3488,2,0,0,0.19166973,LOC_Os12g03816,Pseudomonas avenae exposure
6068,2,0,0,0.18244003,LOC_Os05g45890,Pseudomonas avenae exposure
10999,2,0,0,0.1796561,LOC_Os06g01320,Pseudomonas avenae exposure
4271,2,0,0,0.17825557,LOC_Os10g11060,Pseudomonas avenae exposure
8318,2,0,0,0.1648999,LOC_Os11g42790,Pseudomonas avenae exposure
1032,2,0,0,0.15740633,LOC_Os04g55360,Pseudomonas avenae exposure
11956,2,0,0,0.14982876,LOC_Os10g38140,Pseudomonas avenae exposure
9466,2,0,0,0.1444884,LOC_Os05g18470,Pseudomonas avenae exposure
6857,2,0,0,0.13916767,LOC_Os02g12670,Pseudomonas avenae exposure
11142,2,0,0,0.13765638,LOC_Os02g58480,Pseudomonas avenae exposure
3815,2,0,0,0.13759986,LOC_Os01g68160,Pseudomonas avenae exposure
781,2,0,0,0.1374269,LOC_Os01g46080,Pseudomonas avenae exposure
6356,2,0,0,0.13289317,LOC_Os03g45420,Pseudomonas avenae exposure
3350,2,0,0,0.12712908,LOC_Os08g41290,Pseudomonas avenae exposure
3483,2,0,0,0.11835563,LOC_Os06g51310,Pseudomonas avenae exposure
7531,2,0,0,0.1136277,LOC_Os06g49790,Pseudomonas avenae exposure
9150,2,0,0,0.112691,LOC_Os03g55590,Pseudomonas avenae exposure
11785,2,0,0,0.11221166,LOC_Os04g36770,Pseudomonas avenae exposure
2971,2,0,0,0.1039592,LOC_Os01g57240,Pseudomonas avenae exposure
5966,2,0,0,0.10002085,LOC_Os03g50850,Pseudomonas avenae exposure
6471,2,0,0,0.09865313,LOC_Os12g02320,Pseudomonas avenae exposure
6899,2,0,0,0.09020141,LOC_Os02g58790,Pseudomonas avenae exposure
7709,2,0,0,0.086558744,LOC_Os02g17330,Pseudomonas avenae exposure
6682,2,0,0,0.08553822,LOC_Os05g02880,Pseudomonas avenae exposure
5140,2,0,0,0.085454114,LOC_Os08g39030,Pseudomonas avenae exposure
9818,2,0,0,0.081689976,LOC_Os06g48750,Pseudomonas avenae exposure
1452,2,0,0,0.08019218,LOC_Os04g37430,Pseudomonas avenae exposure
3856,2,0,0,0.07821475,LOC_Os02g18870,Pseudomonas avenae exposure
3260,2,0,0,0.0778419,LOC_Os03g49600,Pseudomonas avenae exposure
3548,2,0,0,0.075986244,LOC_Os06g46995,Pseudomonas avenae exposure
11452,2,0,0,0.0739022,LOC_Os08g36010,Pseudomonas avenae exposure
7563,2,0,0,0.07384249,LOC_Os01g48920,Pseudomonas avenae exposure
10658,2,0,0,0.0725835,LOC_Os05g22940,Pseudomonas avenae exposure
9910,2,0,0,0.07025198,LOC_Os03g63200,Pseudomonas avenae exposure
7807,2,0,0,0.06903756,LOC_Os07g37110,Pseudomonas avenae exposure
8951,2,0,0,0.06609321,LOC_Os08g34720,Pseudomonas avenae exposure
9780,2,0,0,0.062557325,LOC_Os12g31820,Pseudomonas avenae exposure
10164,2,0,0,0.061569955,LOC_Os04g59190,Pseudomonas avenae exposure
9131,2,0,0,0.05901559,LOC_Os05g41810,Pseudomonas avenae exposure
8714,2,0,0,0.05873331,LOC_Os06g49090,Pseudomonas avenae exposure
8213,2,0,0,0.057918765,LOC_Os08g37570,Pseudomonas avenae exposure
4882,2,0,0,0.057443686,LOC_Os08g41100,Pseudomonas avenae exposure
4912,2,0,0,0.054777976,LOC_Os10g41440,Pseudomonas avenae exposure
8107,2,0,0,0.054553565,LOC_Os11g35850,Pseudomonas avenae exposure
3995,2,0,0,0.053583995,LOC_Os01g61860,Pseudomonas avenae exposure
896,2,0,0,0.052543696,LOC_Os06g21590,Pseudomonas avenae exposure
7295,2,0,0,0.051966388,LOC_Os01g53920,Pseudomonas avenae exposure
3111,2,0,0,0.05118472,LOC_Os01g48280,Pseudomonas avenae exposure
11117,2,0,0,0.049830582,LOC_Os02g18480,Pseudomonas avenae exposure
6695,2,0,0,0.04909529,LOC_Os07g28470,Pseudomonas avenae exposure
10520,2,0,0,0.047044,LOC_Os01g40330,Pseudomonas avenae exposure
5975,2,0,0,0.046148412,LOC_Os07g01450,Pseudomonas avenae exposure
4241,2,0,0,0.044741746,LOC_Os02g19820,Pseudomonas avenae exposure
675,2,0,0,0.04409645,LOC_Os05g22614,Pseudomonas avenae exposure
9639,2,0,0,0.043760948,LOC_Os05g11950,Pseudomonas avenae exposure
976,2,0,0,0.04335482,LOC_Os08g20570,Pseudomonas avenae exposure
795,2,0,0,0.040396906,LOC_Os07g12320,Pseudomonas avenae exposure
8067,2,0,0,0.037822466,LOC_Os03g61120,Pseudomonas avenae exposure
4708,2,0,0,0.037255913,LOC_Os08g37480,Pseudomonas avenae exposure
10220,2,0,0,0.03676349,LOC_Os03g42770,Pseudomonas avenae exposure
11151,2,0,0,0.03639099,LOC_Os02g09200,Pseudomonas avenae exposure
9749,2,0,0,0.03510475,LOC_Os09g23660,Pseudomonas avenae exposure
9806,2,0,0,0.03339868,LOC_Os03g60400,Pseudomonas avenae exposure
10254,2,0,0,0.032567322,LOC_Os01g67570,Pseudomonas avenae exposure
1961,2,0,0,0.031897884,LOC_Os01g19020,Pseudomonas avenae exposure
6090,2,0,0,0.031329595,LOC_Os03g03400,Pseudomonas avenae exposure
3472,2,0,0,0.03035305,LOC_Os07g05820,Pseudomonas avenae exposure
6640,2,0,0,0.028823564,LOC_Os03g20870,Pseudomonas avenae exposure
1356,2,0,0,0.02877427,LOC_Os12g02440,Pseudomonas avenae exposure
964,2,0,0,0.027943335,LOC_Os02g48180,Pseudomonas avenae exposure
665,2,0,0,0.026721682,LOC_Os11g34710,Pseudomonas avenae exposure
5194,2,0,0,0.026570283,LOC_Os02g46460,Pseudomonas avenae exposure
7797,2,0,0,0.026565522,LOC_Os03g01850,Pseudomonas avenae exposure
8582,2,0,0,0.025954176,LOC_Os09g25570,Pseudomonas avenae exposure
2721,2,0,0,0.024943965,LOC_Os02g54190,Pseudomonas avenae exposure
6156,2,0,0,0.02365742,LOC_Os02g39660,Pseudomonas avenae exposure
5086,2,0,0,0.022774475,LOC_Os05g45880,Pseudomonas avenae exposure
8590,2,0,0,0.02232922,LOC_Os06g29650,Pseudomonas avenae exposure
8179,2,0,0,0.022123396,LOC_Os02g32370,Pseudomonas avenae exposure
11136,2,0,0,0.021534365,LOC_Os01g53710,Pseudomonas avenae exposure
3990,2,0,0,0.021519579,LOC_Os06g46340,Pseudomonas avenae exposure
6700,2,0,0,0.021278512,LOC_Os11g24610,Pseudomonas avenae exposure
337,2,0,0,0.020705482,LOC_Os10g35220,Pseudomonas avenae exposure
6294,2,0,0,0.01968104,LOC_Os02g04430,Pseudomonas avenae exposure
10049,2,0,0,0.017247658,LOC_Os03g56944,Pseudomonas avenae exposure
7047,2,0,0,0.01634436,LOC_Os07g46820,Pseudomonas avenae exposure
10548,2,0,0,0.016287817,LOC_Os01g04660,Pseudomonas avenae exposure
7250,2,0,0,0.014076632,LOC_Os03g42050,Pseudomonas avenae exposure
1357,2,0,0,0.013539203,LOC_Os04g43420,Pseudomonas avenae exposure
6173,2,0,0,0.012291631,LOC_Os02g56000,Pseudomonas avenae exposure
7532,2,0,0,0.011938624,LOC_Os02g35900,Pseudomonas avenae exposure
10677,2,0,0,0.011707809,LOC_Os12g29330,Pseudomonas avenae exposure
9975,2,0,0,0.011398339,LOC_Os07g44660,Pseudomonas avenae exposure
10815,2,0,0,0.010757224,LOC_Os08g15322,Pseudomonas avenae exposure
9500,2,0,0,0.010299455,LOC_Os08g44340,Pseudomonas avenae exposure
2413,2,0,0,0.010105386,LOC_Os06g06790,Pseudomonas avenae exposure
9047,2,0,0,0.009802899,LOC_Os11g03970,Pseudomonas avenae exposure
10992,2,0,0,0.009693744,LOC_Os11g03300,Pseudomonas avenae exposure
7856,2,0,0,0.009306183,LOC_Os06g17040,Pseudomonas avenae exposure
11,2,0,0,0.008843994,LOC_Os05g12640,Pseudomonas avenae exposure
4281,2,0,0,0.00759765,LOC_Os09g37949,Pseudomonas avenae exposure
5842,2,0,0,0.007580813,LOC_Os01g47840,Pseudomonas avenae exposure
439,2,0,0,0.007372299,LOC_Os03g08150,Pseudomonas avenae exposure
5526,2,0,0,0.00676389,LOC_Os06g47650,Pseudomonas avenae exposure
6750,2,0,0,0.006744747,LOC_Os06g07780,Pseudomonas avenae exposure
2883,2,0,0,0.006418575,LOC_Os01g17190,Pseudomonas avenae exposure
6240,2,0,0,0.006307547,LOC_Os11g40890,Pseudomonas avenae exposure
2513,2,0,0,0.006235873,LOC_Os08g21590,Pseudomonas avenae exposure
9094,2,0,0,0.006066604,LOC_Os11g11550,Pseudomonas avenae exposure
3502,2,0,0,0.006015149,LOC_Os08g42000,Pseudomonas avenae exposure
9182,2,0,0,0.005949163,LOC_Os05g38410,Pseudomonas avenae exposure
40,2,0,0,0.004958456,LOC_Os06g51510,Pseudomonas avenae exposure
11868,2,0,0,0.0047844,LOC_Os01g06310,Pseudomonas avenae exposure
10967,2,0,0,0.004611187,LOC_Os04g52361,Pseudomonas avenae exposure
1727,2,0,0,0.004201791,LOC_Os12g02300,Pseudomonas avenae exposure
8831,2,0,0,0.003807148,LOC_Os10g07480,Pseudomonas avenae exposure
4930,2,0,0,0.00378884,LOC_Os08g34140,Pseudomonas avenae exposure
10351,2,0,0,0.003395423,LOC_Os12g07020,Pseudomonas avenae exposure
966,2,0,0,0.003344881,LOC_Os09g24710,Pseudomonas avenae exposure
4447,2,0,0,0.003066792,LOC_Os01g49650,Pseudomonas avenae exposure
4677,2,0,0,0.002867671,LOC_Os07g37890,Pseudomonas avenae exposure
12133,2,0,0,0.002677563,LOC_Os12g31480,Pseudomonas avenae exposure
4944,2,0,0,0.002613494,LOC_Os01g42510,Pseudomonas avenae exposure
4094,2,0,0,0.002477976,LOC_Os01g33080,Pseudomonas avenae exposure
10680,2,0,0,0.002419715,LOC_Os01g70400,Pseudomonas avenae exposure
5606,2,0,0,0.002243289,LOC_Os05g03540,Pseudomonas avenae exposure
1793,2,0,0,0.002046969,LOC_Os02g33590,Pseudomonas avenae exposure
2277,2,0,0,0.002004451,LOC_Os02g03500,Pseudomonas avenae exposure
8365,2,0,0,0.001919716,LOC_Os03g52010,Pseudomonas avenae exposure
8368,2,0,0,0.001860732,LOC_Os07g47630,Pseudomonas avenae exposure
6248,2,0,0,0.001651528,LOC_Os03g51430,Pseudomonas avenae exposure
3780,2,0,0,0.001512411,LOC_Os02g47605,Pseudomonas avenae exposure
1751,2,0,0,0.001387195,LOC_Os03g26530,Pseudomonas avenae exposure
8779,2,0,0,0.001333065,LOC_Os09g03630,Pseudomonas avenae exposure
2677,2,0,0,0.001278054,LOC_Os09g33820,Pseudomonas avenae exposure
3758,2,0,0,0.001227473,LOC_Os02g55340,Pseudomonas avenae exposure
10897,2,0,0,0.001135465,LOC_Os04g23620,Pseudomonas avenae exposure
5078,2,0,0,0.000731758,LOC_Os12g12130,Pseudomonas avenae exposure
7322,2,0,0,0.000590535,LOC_Os02g46030,Pseudomonas avenae exposure
1686,2,0,0,0.000587745,LOC_Os05g15920,Pseudomonas avenae exposure
12044,2,0,0,0.000555924,LOC_Os10g35060,Pseudomonas avenae exposure
3027,2,0,0,0.000286081,LOC_Os08g41820,Pseudomonas avenae exposure
5923,2,0,0,0.000272934,LOC_Os06g05550,Pseudomonas avenae exposure
3118,2,0,0,0.000141076,LOC_Os02g33380,Pseudomonas avenae exposure
10395,2,0,0,7.43E-05,LOC_Os02g33580,Pseudomonas avenae exposure
2071,1,1,1,1,LOC_Os06g08320,unknown exposure
3904,1,1,1,1,LOC_Os03g28300,unknown exposure
5401,1,1,1,1,LOC_Os09g24540,unknown exposure
5898,1,1,1,1,LOC_Os01g10830,unknown exposure
6712,1,1,1,1,LOC_Os02g43130,unknown exposure
7470,1,1,1,1,LOC_Os05g04340,unknown exposure
8657,1,1,1,1,LOC_Os11g32260,unknown exposure
9576,1,1,1,1,LOC_Os02g02940,unknown exposure
9590,1,1,1,1,LOC_Os03g03770,unknown exposure
10125,1,1,1,1,LOC_Os01g41870,unknown exposure
14,1,1,1,1,LOC_Os02g55480,unknown exposure
28,1,1,1,1,LOC_Os03g11720,unknown exposure
36,1,1,1,1,LOC_Os03g47990,unknown exposure
53,1,1,1,1,LOC_Os04g41340,unknown exposure
56,1,1,1,1,LOC_Os03g53600,unknown exposure
161,1,1,1,1,LOC_Os03g25480,unknown exposure
244,1,1,1,1,LOC_Os01g66500,unknown exposure
321,1,1,1,1,LOC_Os08g04740,unknown exposure
346,1,1,1,1,LOC_Os03g41530,unknown exposure
372,1,1,1,1,LOC_Os02g05910,unknown exposure
381,1,1,1,1,LOC_Os06g09560,unknown exposure
429,1,1,1,1,LOC_Os10g02040,unknown exposure
464,1,1,1,1,LOC_Os10g39010,unknown exposure
469,1,1,1,1,LOC_Os03g12236,unknown exposure
474,1,1,1,1,LOC_Os08g42350,unknown exposure
498,1,1,1,1,LOC_Os01g66510,unknown exposure
559,1,1,1,1,LOC_Os12g36850,unknown exposure
590,1,1,1,1,LOC_Os03g17760,unknown exposure
616,1,1,1,1,LOC_Os12g37560,unknown exposure
664,1,1,1,1,LOC_Os11g32720,unknown exposure
676,1,1,1,1,LOC_Os05g32544,unknown exposure
680,1,1,1,1,LOC_Os03g61640,unknown exposure
696,1,1,1,1,LOC_Os06g49510,unknown exposure
723,1,1,1,1,LOC_Os02g57150,unknown exposure
736,1,1,1,1,LOC_Os03g58840,unknown exposure
757,1,1,1,1,LOC_Os03g56390,unknown exposure
777,1,1,1,1,LOC_Os05g48930,unknown exposure
817,1,1,1,1,LOC_Os05g46220,unknown exposure
828,1,1,1,1,LOC_Os01g66120,unknown exposure
832,1,1,1,1,LOC_Os02g43470,unknown exposure
900,1,1,1,1,LOC_Os03g13800,unknown exposure
914,1,1,1,1,LOC_Os06g35960,unknown exposure
920,1,1,1,1,LOC_Os02g15660,unknown exposure
967,1,1,1,1,LOC_Os01g07760,unknown exposure
1077,1,1,1,1,LOC_Os04g16970,unknown exposure
1111,1,1,1,1,LOC_Os04g52000,unknown exposure
1118,1,1,1,1,LOC_Os12g16350,unknown exposure
1138,1,1,1,1,LOC_Os06g12530,unknown exposure
1177,1,1,1,1,LOC_Os04g42270,unknown exposure
1204,1,1,1,1,LOC_Os05g49380,unknown exposure
1214,1,1,1,1,LOC_Os01g73760,unknown exposure
1291,1,1,1,1,LOC_Os06g14440,unknown exposure
1311,1,1,1,1,LOC_Os12g31860,unknown exposure
1345,1,1,1,1,LOC_Os04g57760,unknown exposure
1351,1,1,1,1,LOC_Os12g33080,unknown exposure
1370,1,1,1,1,LOC_Os02g44500,unknown exposure
1413,1,1,1,1,LOC_Os02g39400,unknown exposure
1440,1,1,1,1,LOC_Os06g39040,unknown exposure
1447,1,1,1,1,LOC_Os01g04710,unknown exposure
1463,1,1,1,1,LOC_Os05g28180,unknown exposure
1510,1,1,1,1,LOC_Os02g53330,unknown exposure
1528,1,1,1,1,LOC_Os01g37760,unknown exposure
1553,1,1,1,1,LOC_Os11g01600,unknown exposure
1600,1,1,1,1,LOC_Os07g30200,unknown exposure
1646,1,1,1,1,LOC_Os03g03590,unknown exposure
1706,1,1,1,1,LOC_Os01g01740,unknown exposure
1729,1,1,1,1,LOC_Os03g03790,unknown exposure
1749,1,1,1,1,LOC_Os05g01780,unknown exposure
1787,1,1,1,1,LOC_Os03g43900,unknown exposure
1802,1,1,1,1,LOC_Os09g30412,unknown exposure
1892,1,1,1,1,LOC_Os07g29290,unknown exposure
1923,1,1,1,1,LOC_Os02g08350,unknown exposure
1932,1,1,1,1,LOC_Os02g58070,unknown exposure
1935,1,1,1,1,LOC_Os06g07820,unknown exposure
1965,1,1,1,1,LOC_Os04g43650,unknown exposure
1971,1,1,1,1,LOC_Os03g46460,unknown exposure
2025,1,1,1,1,LOC_Os09g38239,unknown exposure
2031,1,1,1,1,LOC_Os01g27730,unknown exposure
2046,1,1,1,1,LOC_Os10g26630,unknown exposure
2127,1,1,1,1,LOC_Os08g44320,unknown exposure
2326,1,1,1,1,LOC_Os12g39630,unknown exposure
2357,1,1,1,1,LOC_Os06g41384,unknown exposure
2401,1,1,1,1,LOC_Os06g12610,unknown exposure
2408,1,1,1,1,LOC_Os03g13860,unknown exposure
2418,1,1,1,1,LOC_Os05g49150,unknown exposure
2436,1,1,1,1,LOC_Os06g12600,unknown exposure
2516,1,1,1,1,LOC_Os04g49060,unknown exposure
2573,1,1,1,1,LOC_Os08g29124,unknown exposure
2611,1,1,1,1,LOC_Os03g12320,unknown exposure
2614,1,1,1,1,LOC_Os09g25100,unknown exposure
2626,1,1,1,1,LOC_Os02g52860,unknown exposure
2660,1,1,1,1,LOC_Os04g41110,unknown exposure
2669,1,1,1,1,LOC_Os05g05590,unknown exposure
2686,1,1,1,1,LOC_Os04g35080,unknown exposure
2731,1,1,1,1,LOC_Os10g40650,unknown exposure
2754,1,1,1,1,LOC_Os01g71190,unknown exposure
2791,1,1,1,1,LOC_Os05g41450,unknown exposure
2871,1,1,1,1,LOC_Os10g40530,unknown exposure
2888,1,1,1,1,LOC_Os04g33660,unknown exposure
2918,1,1,1,1,LOC_Os04g09860,unknown exposure
2942,1,1,1,1,LOC_Os03g13400,unknown exposure
2950,1,1,1,1,LOC_Os03g49580,unknown exposure
2990,1,1,1,1,LOC_Os02g39890,unknown exposure
3012,1,1,1,1,LOC_Os12g36890,unknown exposure
3036,1,1,1,1,LOC_Os09g23550,unknown exposure
3046,1,1,1,1,LOC_Os07g26870,unknown exposure
3049,1,1,1,1,LOC_Os03g03020,unknown exposure
3070,1,1,1,1,LOC_Os05g51130,unknown exposure
3104,1,1,1,1,LOC_Os05g26400,unknown exposure
3156,1,1,1,1,LOC_Os06g44620,unknown exposure
3256,1,1,1,1,LOC_Os08g14490,unknown exposure
3286,1,1,1,1,LOC_Os12g42090,unknown exposure
3312,1,1,1,1,LOC_Os01g66300,unknown exposure
3340,1,1,1,1,LOC_Os01g71050,unknown exposure
3351,1,1,1,1,LOC_Os01g67510,unknown exposure
3362,1,1,1,1,LOC_Os06g05359,unknown exposure
3364,1,1,1,1,LOC_Os04g38560,unknown exposure
3376,1,1,1,1,LOC_Os08g37950,unknown exposure
3413,1,1,1,1,LOC_Os12g27270,unknown exposure
3433,1,1,1,1,LOC_Os09g36700,unknown exposure
3459,1,1,1,1,LOC_Os03g25140,unknown exposure
3502,1,1,1,1,LOC_Os08g42000,unknown exposure
3507,1,1,1,1,LOC_Os08g04630,unknown exposure
3513,1,1,1,1,LOC_Os09g19140,unknown exposure
3592,1,1,1,1,LOC_Os02g43820,unknown exposure
3654,1,1,1,1,LOC_Os02g07030,unknown exposure
3757,1,1,1,1,LOC_Os04g42090,unknown exposure
3833,1,1,1,1,LOC_Os08g37370,unknown exposure
